,author,publishedAt,source,url,urlToImage,char,transgender,new,year,woman,people,state,gender,school,news,right,court,week,political,trans,care,genderaffirming,child,ohio,site,said,story,online,republican,medical,ban,gov,medium,president,group,tuesday,time,life,lgbtq,student,wednesday,city,social,say,public,minor,brianna,parent,light,florida,campaign,world,mike,bud,house,commentator,discussing,department,sport,according,mediagazer,day,law,legal,supreme,case,american,autogenerated,memeorandum,sister,humanedited,summary,nowunlike,techmeme,person,bathroom
181,Anna Kröning,2024-01-26T14:07:46Z,,https://www.welt.de/politik/deutschland/article249743122/Trans-Debatte-Damit-bewaehrt-sich-oeffentlich-ueber-diese-Uebergriffe-zu-sprechen.html,https://img.welt.de/img/politik/deutschland/mobile249744288/2221358377-ci16x9-w1200/woman-using-laptop.jpg,0.02505222214533816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Virginia Allen,2024-01-17T00:18:03Z,,https://www.dailysignal.com/2024/01/16/usa-boxings-new-transgender-rule-could-kill-a-woman-coach-warns/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/Boxing.jpg,0.03770377427442676,0.0,0.0,0.0,0.25479989395897684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Mike Masnick,2024-01-29T17:33:00Z,,https://www.techdirt.com/2024/01/29/snap-breaks-under-pressure-supports-dangerous-kosa-bill-that-will-put-kids-in-danger/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,0.040999254043100966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Trudy Ring,2024-01-24T21:30:46Z,,https://www.advocate.com/politics/ohio-anti-trans-law-passed,https://www.advocate.com/media-library/ohio-governor-mike-dewine-podium-state-flag-transgender-student-playing-boys-high-school-basketball.jpg?id=51178169&width=1200&height=600&coordinates=0%2C6%2C0%2C72,0.04341281790377325,0.09649884170255199,0.0,0.0,0.14669063788985845,0.0,0.0,0.0,0.1642660025498782,0.0,0.0,0.0,0.0,0.0,0.16883297871237463,0.17131057776229688,0.17260458975752338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18640834337239434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1921964195150897,0.19431128688580124,0.0,0.0,0.0,0.0,0.0,0.0,0.19653465539630316,0.0,0.0,0.0,0.0,0.0,0.19887826304829767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Alex Cooper,2024-02-10T18:38:25Z,,https://www.advocate.com/politics/mark-robinson-trans-bathroom-nc,https://www.advocate.com/media-library/image.jpg?id=51439467&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.04040822913366525,0.08982018433572124,0.0,0.0,0.0,0.13521527565749233,0.0,0.14725833518750395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687549763968307,0.0,0.1735070749868088,0.1735070749868088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38493987622742576
186,Ryan Adamczeski,2024-01-28T22:17:36Z,,https://www.advocate.com/news/transgender-women-hiv-infections-discrimination,https://www.advocate.com/media-library/transgender-women-lower-access-to-hiv-aids-care-medication.jpg?id=51188332&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.03790492372929134,0.0842557892189319,0.12390331055669652,0.0,0.12807962508540371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Brit Dawson,2024-02-08T15:00:00Z,,https://www.dazeddigital.com/life-culture/article/46089/1/how-to-be-an-ally-london-trans-pride-brianna-ghey-rishi-sunak-2024?utm_source=Link&utm_medium=Link&utm_campaign=RSSFeed&utm_term=how-to-be-a-good-ally-to-trans-people,,0.04506129970890514,0.10016311857846366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19540153302837218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19740151269678316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,John Oyewale,2024-02-03T02:27:58Z,,https://dailycaller.com/2024/02/02/scarlett-jenkinson-eddie-ratcliffe-sentenced-murder-transgender-teenager-brianna-ghey-manchester-england/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/Capture-2-e1706924362311.jpg,0.039483085982818175,0.08776375845100501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712124501417573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Hailey Gomez,2024-02-08T00:18:16Z,,https://dailycaller.com/2024/02/07/transgender-social-media-star-pleads-guilty-to-child-abuse-report/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/GettyImages-1258626528-e1707349766280.jpg,0.033652939351112084,0.07480439704390376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676007719060621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445008404650744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Ryan Adamczeski,2024-02-02T17:30:56Z,,https://www.advocate.com/politics/rebecca-blankenship-kentucky-transgender-elected,https://www.advocate.com/media-library/rebecca-blankenship-kentucky-transgender-politician.jpg?id=51222384&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.03970334541616739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15023005080727533,0.0,0.0,0.0,0.0,0.0,0.0,0.15667269186293736,0.15785613508777066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34096081308402904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17392974669848382,0.0,0.0,0.0,0.0,0.0,0.17577391195089834,0.17770807134858727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18188481547261334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,,2024-01-16T15:17:27Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_25077fda-4f01-42ab-80f0-28252156d9a4,,0.03506781126575748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15695989950298725,0.0
192,,2024-01-25T15:24:15Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_89452751-7a51-4cd2-9914-6e643b599427,,0.03506781126575748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15695989950298725,0.0
193,,2024-01-25T01:59:14Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4375c7ad-b965-4f89-8c56-c220984756ef,,0.03506781126575748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15695989950298725,0.0
194,Neil Bolt,2024-02-07T15:52:23Z,,https://www.comingsoon.net/movies/news/1530509-palette-casting,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/02/palette-cast.jpg?resize=1200,630",0.030515610243355345,0.0,0.0,0.0,0.1031113516316348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Holly Ramer,2024-01-31T02:51:30Z,,https://www.bostonglobe.com/2024/01/30/metro/nh-lawmakers-consider-multiple-bills-targeting-transgender-students-athletes/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/jM3rErI0xkJb0vtBwsbhlqXxCak=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/7ME2PLLIFUBUJRYPWUQ22PYEEM.jpg,0.03551502292597663,0.0,0.0,0.0,0.0,0.0,0.12308968821755144,0.0,0.13438222000351657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,,2024-02-08T11:43:51Z,bbc-news,https://www.bbc.co.uk/news/av/uk-politics-68238784,https://ichef.bbci.co.uk/news/1024/branded_news/D17D/production/_132592635_p0h9qy9q.jpg,0.037779516173545344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469249995250276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1655019648742315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Mary Margaret Olohan,2024-01-24T19:00:00Z,,https://www.dailysignal.com/2024/01/24/exclusive-adl-urged-law-enforcement-target-opponents-transgender-ideology/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/GettyImages-1244131417-scaled.jpg,0.03747685100573438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251271461105216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641760696525563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17168503203503155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,ABC News,2024-02-02T12:03:47Z,abc-news-au,https://www.abc.net.au/news/2024-02-02/brianna-ghey-teens-scarlett-jenkinson-eddie-ratcliffe-sentencing/103422508,https://live-production.wcms.abc-cdn.net.au/aa7a9076f60556f0a5c9cb84e3cd6842?impolicy=wcms_crop_resize&cropH=1058&cropW=1881&xPos=114&yPos=0&width=862&height=485,0.04022389714456838,0.08941044766587403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17271558016161112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"Simon Kent, Simon Kent",2024-02-09T10:54:37Z,breitbart-news,https://www.breitbart.com/entertainment/2024/02/09/governing-body-rules-trans-irish-dancers-can-compete-in-gender-categories-of-their-choosing/,https://media.breitbart.com/media/2024/02/irish-dancing-640x335.jpg,0.03675836974702412,0.08170720710469374,0.0,0.0,0.0,0.0,0.0,0.13395727675291214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16102859525146473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Julianna Frieman,2024-02-05T22:02:30Z,,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/GettyImages-1563491812-2-scaled-e1707169928171.jpg,0.03651805488830118,0.0,0.0,0.11882973712028762,0.0,0.0,0.0,0.1330815054861412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023651770570374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Debangshu Nath,2024-01-29T10:47:12Z,,https://www.comingsoon.net/documentaries/news/1507214-will-and-harper-when-did-harper-steele-come-out-as-trans,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/01/Untitled-design-83-1.jpg?resize=1200,630",0.03931494455503023,0.0,0.0,0.1279308150629229,0.0,0.13155689272803453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Debangshu Nath,2024-01-29T08:19:38Z,,https://www.comingsoon.net/documentaries/news/1507039-will-and-harper-how-long-have-will-ferrell-and-harper-steele-been-friends,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/01/Untitled-design-82-4.jpg?resize=1200,630",0.037007062768483326,0.0,0.12096838985198181,0.12042096858180802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Megan Brock,2024-01-16T12:47:48Z,,https://dailycaller.com/2024/01/16/child-sex-changes-pediatric-puberty-hormones/,https://cdn01.dailycaller.com/wp-content/uploads/2024/01/Screenshot-2024-01-16-073630-e1705408683162.jpg,0.04081086087325207,0.09071516186491395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17523591727785487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18067708377174418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Kimberly Leonard and Lisa Kashinsky,2024-01-17T23:49:47Z,politico,https://www.politico.com/news/2024/01/17/desantis-new-hampshire-south-carolina-strategy-00136239,https://static.politico.com/34/72/63fd07b54f35a9ebe8bbdd632d31/election-2024-south-carolina-desantis-02142.jpg,0.03669555187268329,0.0,0.0,0.11940731224191674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15191741555139746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15756537732438053,0.15606969099457846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,,2024-02-02T09:00:00Z,cbc-news,https://www.cbc.ca/news/canada/calgary/trans-youth-restrictions-canadas-toughest-danielle-smith-politicized-analysis-1.7102590,https://i.cbc.ca/1.7102599.1706838608!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/alta-trans-students-20240201.jpg,0.03860634403552551,0.08581491968699496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15122644840060492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"Alana Mastrangelo, Alana Mastrangelo",2024-01-23T02:22:50Z,breitbart-news,https://www.breitbart.com/politics/2024/01/22/transgender-democrat-permitted-to-run-for-ohio-office-despite-hiding-former-name/,https://media.breitbart.com/media/2024/01/Arienne-Childrey-640x335.jpeg,0.03795709439956688,0.08437175518233918,0.0,0.0,0.0,0.0,0.1315535379218223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16298225795745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16989203224664748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"Kurt Zindulka, Kurt Zindulka",2024-02-07T16:55:10Z,breitbart-news,https://www.breitbart.com/europe/2024/02/07/woke-history-some-anglo-saxon-warriors-were-trans-claims-academic/,https://media.breitbart.com/media/2024/02/GettyImages-919285934-1-640x335.jpg,0.03975214103153176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15459656167503893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Zane McNeill,2024-02-06T17:42:31Z,,https://truthout.org/articles/georgia-republicans-target-transgender-people-in-womens-bill-of-rights/,https://truthout.org/app/uploads/2024/02/2024_0206-georgia-scaled.jpg,0.039074869504159074,0.17371273411404112,0.0,0.0,0.0,0.13075354611082324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17900570732476273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,,2024-02-04T09:00:00Z,cbc-news,https://www.cbc.ca/news/canada/thunder-bay/gender-affirming-clinic-closure-1.7103698,https://i.cbc.ca/1.7103708.1707080796!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/dax-o-neill.jpg,0.0394227326772399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118728260080758,0.0,0.15331548856453248,0.15556537073626728,0.1567404496975554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16927549614185095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16927549614185095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Trudy Ring,2024-01-29T22:33:49Z,,https://www.advocate.com/law/trans-cook-settles-pizzeria,https://www.advocate.com/media-library/tc-wheelers-pizza-cards-boxes-employees-tonawanda-ny-buffalo.jpg?id=51213738&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.0388150826243355,0.08627890781334598,0.12687843065017007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Kate Anderson,2024-01-26T21:49:06Z,,https://dailycaller.com/2024/01/26/trans-swimmer-lia-thomas-quietly-waging-legal-battle-olympic/,https://cdn01.dailycaller.com/wp-content/uploads/2023/05/GettyImages-1238574791-scaled-e1684256323453.jpg,0.038633832668832795,0.08587602194670127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
