,author,publishedAt,source,url,urlToImage,char,transgend,new,state,year,peopl,thi,women,gender,school,polit,right,court,ban,tran,week,care,ohio,genderaffirm,republican,news,media,said,stori,site,person,onlin,time,medic,comment,report,wednesday,presid,gov,come,public,say,group,children,tuesday,ghey,veteran,woman,discuss,social,lgbtq,light,student,minor,use,citi,parent,life,legal,trump,sport,florida,dure,recent,brianna,parti,world,govern,american,hous,onli,campaign,mike,vote,bud,senat,rule,dewin,depart,law,legisl,compet,commun,accord,like,face,includ,day,mediagaz,suprem,case,chang,bathroom,girl,advertis,humanedit,autogener,memeorandum,sister,techmem,summari,nowunlik,associ,kill,nation,program,center,announc,post,allow
102,Jo Yurcaba,2024-02-07T05:01:00Z,nbc-news,https://www.nbcnews.com/nbc-out/out-news/transgender-survey-transition-hrt-surgery-gender-affirming-rcna137563,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-02/240206-transgender-flag-ew-625p-dc5d4f.jpg",0.04223605439212523,0.09322588206367328,0.0,0.0,0.0,0.2826632030037708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16310108273503682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813554915341744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19348739706641374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,The Associated Press,2024-01-18T21:11:44Z,nbc-news,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trans-candidate-facing-disqualification-now-cleared-run-omitting-deadn-rcna134582,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-01/240118-arienne-childrey-ew-334p-98ecf3.jpg",0.043181167572753566,0.09531199098606609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36067093613150103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19117086148059043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,The Associated Press,2024-02-01T18:50:03Z,nbc-news,https://www.nbcnews.com/nbc-out/out-politics-and-policy/oregon-high-court-says-gop-lawmakers-staged-walkout-cant-run-re-electi-rcna136811,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-02/240201-oregon-republican-state-senate-leader-tim-knopp-se-129p-29072c.jpg",0.037387289942037986,0.08252340643511068,0.0,0.12165822766413566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14241164037368434,0.15098163211566076,0.0,0.0,0.0,0.1475333449934923,0.0,0.0,0.14979645627280372,0.0,0.0,0.15478117026748628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16925642010263195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17340846232284893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Nilay Patel,2024-01-30T17:00:00Z,the-verge,https://www.theverge.com/24054658/senator-brian-schatz-congress-kosa-first-amendment-regulation-decoder-interview,https://cdn.vox-cdn.com/thumbor/e0URQQK886G7Ld2bo0XDPtSJ2Xo=/0x0:3000x2000/1200x628/filters:focal(1500x1000:1501x1001)/cdn.vox-cdn.com/uploads/chorus_asset/file/25254957/VRG_DCD_Brian_Schatz.jpg,0.03742928152329729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14996470034921813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071590602208746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16944652066165664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Melissa Gira Grant,2024-01-23T11:00:00Z,,https://newrepublic.com/article/178317/desantis-will-now-return-best-terrorizing-lgbtq-people-florida,https://images.newrepublic.com/2a96fe6a81e75c817943e52c54b099598ce92a63.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,0.04596630985499346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19737266744591483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208094597480751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21057605343573865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21319938200836433,0.0,0.0,0.0,0.0,0.0
107,Yaron Steinbuch,2024-01-23T16:31:14Z,,https://nypost.com/2024/01/23/news/transgender-man-found-to-be-pregnant-during-sex-change/,https://nypost.com/wp-content/uploads/sites/2/2024/01/close-pregnant-woman-ultrasound-scanning-75351524.jpg?quality=75&strip=all&w=1024,0.03980253606114356,0.08785447850363377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16928399184227896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17815203842566285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,The Associated Press,2024-02-03T04:36:54Z,nbc-news,https://www.nbcnews.com/nbc-out/out-news/two-16-year-olds-sentenced-sadistic-murder-transgender-teen-england-rcna137076,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2023-12/231221-Brianna-Ghey-al-1001-abb83f.jpg",0.039725939425381836,0.08768540994278524,0.0,0.0,0.1292681922192652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740287250152574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,,2024-02-02T13:55:00Z,cbs-news,https://www.cbsnews.com/news/brianna-ghey-transgender-teen-convicted-killers-named-in-court-uk/,https://assets2.cbsnewsstatic.com/hub/i/r/2024/02/02/57320bbf-10c9-43ae-a951-004fb20d9999/thumbnail/1200x630/88cbfff7c034df215432b6c1709590de/ap24033251167843.jpg?v=46393ce924f64f970b15aff36d86add7,0.04615447874000283,0.1018748567699558,0.0,0.0,0.15018665677496001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18638629706556742,0.18350513173433308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962994114371213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140721405596545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Matt Lavietes,2024-02-08T21:20:16Z,nbc-news,https://www.nbcnews.com/nbc-out/out-news/utah-official-faces-calls-resign-falsely-suggesting-teen-girl-transgen-rcna137903,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-02/240208-natalie-cline-utah-board-of-education-3x2-low-quality-vl-1202p-49b3fd.jpg",0.04116391198761154,0.0,0.0,0.13394735440571237,0.0,0.0,0.0,0.0,0.0,0.30948335563166585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16492792474740342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17675186755547564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18635360817123617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19092506282298627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18635360817123617,0.0
111,Rosy Cordero,2024-01-14T00:19:07Z,,http://deadline.com/2024/01/gael-garcia-bernal-cassandro-interview-1235776178/,https://deadline.com/wp-content/uploads/2024/01/GettyImages-1829695206.jpg?w=1024,0.03479736343319075,0.0,0.10802109443939797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15753153472324263,0.0,0.0,0.0,0.0,0.0,0.0,0.1494148314833173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Josh Fiallo,2024-02-08T18:17:47Z,,https://www.thedailybeast.com/gop-guv-spencer-cox-grills-school-board-member-for-publicly-questioning-athletes-gender,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707411151/cline_naooss",0.0433810678035801,0.0,0.0,0.14116197861207075,0.0,0.0,0.0,0.0,0.15809215004894195,0.16307631838753955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17381121328614532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19639091916121035,0.0
113,,2024-02-01T04:32:14Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_127a8d0b-81db-4cb0-832a-3eeb9a9e6c65,,0.03527910447289071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14246811633455345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15298251808987692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Paul Sacca,2024-02-04T02:25:51Z,,https://www.theblaze.com/news/new-york-times-ideological-extremism-transitioning-transgender-detransition-gender-affirming-care,https://www.theblaze.com/media-library/image.jpg?id=51308294&width=1200&height=600&coordinates=0%2C67%2C0%2C104,0.04140240140663734,0.0,0.12852504532278422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16337730762925462,0.0,0.16461139485598394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17140349438374483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777759065296557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,,2024-02-01T16:59:04Z,cbc-news,https://www.cbc.ca/news/canada/edmonton/alberta-premier-to-discuss-changes-to-gender-policies-for-children-youth-1.7101595,https://i.cbc.ca/1.7067070.1703205282!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/alta-sovereignty-act-20231127.JPG,0.0415356787774872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15136706158102567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502865507215754,0.16641745094118812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783481802291934,0.0,0.0,0.0,0.0,0.0,0.1783481802291934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19264937896023462,0.0,0.0
116,Tyler O'Neil,2024-01-24T22:28:50Z,,https://www.dailysignal.com/2024/01/24/maine-bill-would-protect-kidnappers-take-transgender-kids-non-affirming-parents/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/Maine-State-House.jpg,0.04788363307750503,0.10569154705170533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21198952925078132,0.0,0.0,0.21198952925078132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21198952925078132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Ryan Adamczeski,2024-02-02T16:37:34Z,,https://www.advocate.com/film/will-and-harper-netflix,https://www.advocate.com/media-library/harper-steele-will-ferrell-sundance-2024-documentary-transgender-friendship.jpg?id=51285980&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.0378375244216483,0.08351719023194602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16246884181501006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Donald Padgett,2024-01-27T14:00:05Z,,https://www.advocate.com/law/kansas-transgender-prison-supervisor-lawsuit,https://www.advocate.com/media-library/hutchinson-correctional-facility-job-fair-table.jpg?id=51188308&width=1200&height=600&coordinates=0%2C39%2C0%2C39,0.04030023804997053,0.08895303535467074,0.0,0.0,0.13113695973158632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304337693672733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1803797010977555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,,2024-01-16T14:37:54Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4f8bfe20-587b-40df-a14a-997b378be461,,0.03527910447289071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14246811633455345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15298251808987692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Suzanne Bowdey,2024-02-02T21:26:10Z,,https://www.dailysignal.com/2024/02/02/rip-curl-brands-wipeout-transgender-surfer-shows-fed-up-americans-winning/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/02/20240202_BethanyHamilton-scaled.jpg,0.03736512489567353,0.0,0.0,0.0,0.0,0.12503234541738134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14329629920043832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17117320405935632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691560764723535,0.0
121,Tyler O'Neil,2024-02-08T08:01:00Z,,https://www.dailysignal.com/2024/02/08/transgender-series-part-2-truthful-therapist-explains-parents-cant-trust-mental-health-professionals/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/02/Preteen-girl-in-therapy-session.jpg,0.03990056349952749,0.08807085038167282,0.0,0.0,0.0,0.0,0.13902032454240776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17132723238694636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Joshua Arnold,2024-01-16T18:52:33Z,,https://www.dailysignal.com/2024/01/16/texas-doctor-blew-whistle-on-hospitals-transgender-procedures-now-bidens-feds-are-persecuting-him/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/20241116_TexasChildrensHospital-scaled.jpg,0.039264263923776875,0.08666637285507053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168595054299195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19263119986596952,0.0,0.0,0.0,0.0
123,Suzanne Bowdey,2024-01-30T15:58:49Z,,https://www.dailysignal.com/2024/01/30/rip-curl-stunned-by-anti-woke-tide-backtracks-on-bethany-hamiltons-trans-replacement/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/240130_Hamilton_Bowdey.jpg,0.0359685375238044,0.15878370673858155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
