,author,publishedAt,source,url,urlToImage,transgend,state,gender,peopl,new,year,care,thi,school,women,court,tran,post,ban,report,lgbtq,ohio,said,republican,say,genderaffirm,read,medic,group,law,parent,health,veteran,appear,chang,use,vote,right,public,light,trump,moreth,media,surgeri,gov,children,girl,depart,florida,sport,senat,recent,bud,dewin,student,legal,bathroom,just,commun,hous,ident,minor,time,sex,govern,compet,wednesday,mike,week,allow,transit,run,world,suprem,desanti,woman,advoc,legisl,veto,tuesday,propos,claim,social,thoma,support,restrict,person,daili,kid,lawsuit,make,kill,femal,comment,brianna,onlin,lia,teenag,case,member,rule,murder,author,citi,overrid,presid,come,utah,issu,swimmer,second
195,Holly Ramer,2024-01-31T02:51:30Z,,https://www.bostonglobe.com/2024/01/30/metro/nh-lawmakers-consider-multiple-bills-targeting-transgender-students-athletes/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/jM3rErI0xkJb0vtBwsbhlqXxCak=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/7ME2PLLIFUBUJRYPWUQ22PYEEM.jpg,0.11206138306033377,0.16945434157475744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19969007541728542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22885005527365582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,,2024-02-08T11:43:51Z,bbc-news,https://www.bbc.co.uk/news/av/uk-politics-68238784,https://ichef.bbci.co.uk/news/1024/branded_news/D17D/production/_132592635_p0h9qy9q.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288021160580847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528190525663998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683242899833892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Mary Margaret Olohan,2024-01-24T19:00:00Z,,https://www.dailysignal.com/2024/01/24/exclusive-adl-urged-law-enforcement-target-opponents-transgender-ideology/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/GettyImages-1244131417-scaled.jpg,0.06971971969835498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10934626724915743,0.0,0.0,0.12861614825746198,0.0,0.0,0.0,0.0,0.0,0.12263895463525994,0.0,0.0,0.27929397415903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295664698956101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140985287221216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15041659901406076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,ABC News,2024-02-02T12:03:47Z,abc-news-au,https://www.abc.net.au/news/2024-02-02/brianna-ghey-teens-scarlett-jenkinson-eddie-ratcliffe-sentencing/103422508,https://live-production.wcms.abc-cdn.net.au/aa7a9076f60556f0a5c9cb84e3cd6842?impolicy=wcms_crop_resize&cropH=1058&cropW=1881&xPos=114&yPos=0&width=862&height=485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24394089655426288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"Simon Kent, Simon Kent",2024-02-09T10:54:37Z,breitbart-news,https://www.breitbart.com/entertainment/2024/02/09/governing-body-rules-trans-irish-dancers-can-compete-in-gender-categories-of-their-choosing/,https://media.breitbart.com/media/2024/02/irish-dancing-640x335.jpg,0.10165449468454935,0.0,0.16176397012981092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19181162738137386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097220716211444,0.2193141830044335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22802920079173242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Julianna Frieman,2024-02-05T22:02:30Z,,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/GettyImages-1563491812-2-scaled-e1707169928171.jpg,0.1390618240141257,0.0,0.2212906848420657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623954292778148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321297896150147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Debangshu Nath,2024-01-29T10:47:12Z,,https://www.comingsoon.net/documentaries/news/1507214-will-and-harper-when-did-harper-steele-come-out-as-trans,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/01/Untitled-design-83-1.jpg?resize=1200,630",0.0,0.0,0.0,0.1252603668138882,0.0,0.12284436950868603,0.0,0.1271824073962448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Debangshu Nath,2024-01-29T08:19:38Z,,https://www.comingsoon.net/documentaries/news/1507039-will-and-harper-how-long-have-will-ferrell-and-harper-steele-been-friends,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/01/Untitled-design-82-4.jpg?resize=1200,630",0.0,0.0,0.0,0.0,0.11018085295841763,0.11327028041015862,0.0,0.11727022578754062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Megan Brock,2024-01-16T12:47:48Z,,https://dailycaller.com/2024/01/16/child-sex-changes-pediatric-puberty-hormones/,https://cdn01.dailycaller.com/wp-content/uploads/2024/01/Screenshot-2024-01-16-073630-e1705408683162.jpg,0.07884508201267548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15647077857402572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594383422886834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626642677055243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626642677055243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Kimberly Leonard and Lisa Kashinsky,2024-01-17T23:49:47Z,politico,https://www.politico.com/news/2024/01/17/desantis-new-hampshire-south-carolina-strategy-00136239,https://static.politico.com/34/72/63fd07b54f35a9ebe8bbdd632d31/election-2024-south-carolina-desantis-02142.jpg,0.0,0.20831075937804633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30483390975167124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,,2024-02-02T09:00:00Z,cbc-news,https://www.cbc.ca/news/canada/calgary/trans-youth-restrictions-canadas-toughest-danielle-smith-politicized-analysis-1.7102590,https://i.cbc.ca/1.7102599.1706838608!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/alta-trans-students-20240201.jpg,0.0,0.0,0.0,0.0,0.16183039632964097,0.0,0.1854189040141238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105136434519227,0.0,0.0,0.21246996739956867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21662903094650646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21884627894229203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317067605698609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317067605698609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"Alana Mastrangelo, Alana Mastrangelo",2024-01-23T02:22:50Z,breitbart-news,https://www.breitbart.com/politics/2024/01/22/transgender-democrat-permitted-to-run-for-ohio-office-despite-hiding-former-name/,https://media.breitbart.com/media/2024/01/Arienne-Childrey-640x335.jpeg,0.12016739016795457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22853754074010363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25054442075403743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925477353698956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"Kurt Zindulka, Kurt Zindulka",2024-02-07T16:55:10Z,breitbart-news,https://www.breitbart.com/europe/2024/02/07/woke-history-some-anglo-saxon-warriors-were-trans-claims-academic/,https://media.breitbart.com/media/2024/02/GettyImages-919285934-1-640x335.jpg,0.1046894857842288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177578359277566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22320042765546652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Zane McNeill,2024-02-06T17:42:31Z,,https://truthout.org/articles/georgia-republicans-target-transgender-people-in-womens-bill-of-rights/,https://truthout.org/app/uploads/2024/02/2024_0206-georgia-scaled.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705916113335388,0.0,0.2767724167671183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164569181239192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337907889576134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,,2024-02-04T09:00:00Z,cbc-news,https://www.cbc.ca/news/canada/thunder-bay/gender-affirming-clinic-closure-1.7103698,https://i.cbc.ca/1.7103708.1707080796!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/dax-o-neill.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.15982787755221972,0.0,0.0,0.0,0.0,0.1550983253087097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17676402061327642,0.0,0.17983644018551856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19726964750607326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Trudy Ring,2024-01-29T22:33:49Z,,https://www.advocate.com/law/trans-cook-settles-pizzeria,https://www.advocate.com/media-library/tc-wheelers-pizza-cards-boxes-employees-tonawanda-ny-buffalo.jpg?id=51213738&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.07598343386304789,0.0,0.0,0.0,0.11591974059665372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16016578941838128,0.0,0.0,0.16597245133749725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Kate Anderson,2024-01-26T21:49:06Z,,https://dailycaller.com/2024/01/26/trans-swimmer-lia-thomas-quietly-waging-legal-battle-olympic/,https://cdn01.dailycaller.com/wp-content/uploads/2023/05/GettyImages-1238574791-scaled-e1684256323453.jpg,0.12591617726059945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25714410565878126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716574769137786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865374664041231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28245249122121385,0.0,0.0,0.0,0.28245249122121385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909252998219703,0.0
212,Robert Schmad,2024-01-25T18:43:58Z,,https://dailycaller.com/2024/01/25/group-sues-federal-government-wants-taxpayers-cover-sex-changes-transgender-veterans/,https://cdn01.dailycaller.com/wp-content/uploads/2023/01/GettyImages-457554150-2-scaled-e1673464577186.jpg,0.1016352420750465,0.0,0.1617333332302011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964798695562984,0.0,0.0,0.0,0.4559720274950054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211905599499984,0.0,0.0,0.0,0.20552397309890988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Laura Harris,2024-02-08T06:00:00Z,,https://www.naturalnews.com/2024-02-08-trans-athletes-dominate-womens-collegiate-volleyball-game.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/02/volleyball-3.png,0.06865966886229667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11854683692375857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14165087372974997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,PTI,2024-02-09T09:45:50Z,,https://www.moneycontrol.com/news/trends/health/transgenders-benefited-from-ayushman-bharat-jan-arogya-scheme-govt-12233441.html,https://images.moneycontrol.com/static-mcnews/2019/03/transgender-770x421.jpg,0.08813197206828013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16629601120151924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17490093148195504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Donald Padgett,2024-02-07T20:40:57Z,,https://www.advocate.com/georgia-womens-bill-of-rights,https://www.advocate.com/media-library/atlanta-georgia-lgbtq-women-marching-rainbow-flag-crosswalk-protest-signs-no-pride-without-justice-for-all.jpg?id=51395673&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.0,0.0,0.25043189990118375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15476116933603828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16586520260274712,0.0,0.0,0.0,0.16586520260274712,0.0,0.0,0.1623386740729368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718784914527398,0.0,0.0,0.0,0.0,0.0,0.16586520260274712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,ERIC KIM,2024-01-16T14:58:19Z,,https://erickimphotography.com/blog/2024/01/16/sex/,,0.07483358934728575,0.0,0.23816710809385958,0.11967497064012089,0.0,0.0,0.0,0.12151130687410633,0.0,0.0,0.0,0.0,0.0,0.0,0.13805001029508765,0.0,0.0,0.0,0.0,0.0,0.0,0.13163439567546037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14466727852655217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15774202748486063,0.0,0.0,0.0,0.0,0.0,0.3087764182677929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15954695946958208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16144950166658742,0.0,0.0
217,The Associated Press,2024-01-16T16:59:54Z,,https://www.bostonglobe.com/2024/01/16/nation/supreme-court-transgender-students-bathrooms/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/7LIeoIK6pBoa2nee5ri7R1ybtko=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/FG2YPTPRJ4BJLBZQDKGAZQEJC4.jpg,0.10261360753176105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18166296883528016,0.0,0.18661616075834445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20553268411244952,0.0,0.0,0.0,0.0,0.0,0.1983712323689311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21629964085349387,0.0,0.21629964085349387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22414138341427012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
